Player_Name,Year,Matches_Batted,Runs_Scored,Batting_Average,Batting_Strike_Rate,Balls_Faced,Matches_Bowled,Balls_Bowled,Wickets_Taken,Bowling_Average,Economy_Rate,Batsman_Type,Bowler_Type,Batsman_Dominance,Bowler_Dominance,Rolling_Avg_Runs
Aaron Hardie,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Abdul Samad,2024.0,16,182.0,18.2,168.52,108.0,16,0,0.0,0.0,0.0,Aggressive,Spin,1685200.0,0.0,182.0
Abdul Samad,2023.0,9,169.0,42.25,132.03,128.0,9,0,0.0,0.0,0.0,Anchor,Spin,1320300.0,0.0,175.5
Abdul Samad,2022.0,2,4.0,2.0,57.14,7.0,2,6,0.0,0.0,8.0,Anchor,Spin,7.142410719866002,0.0,118.33333333333333
Abdul Samad,2021.0,11,111.0,12.33,127.58,87.0,11,6,1.0,9.0,9.0,Anchor,Pace,14.175398051132765,0.7299210874202156,116.5
Abdul Samad,2020.0,12,111.0,22.2,170.76,65.0,12,42,1.0,96.0,13.71,Aggressive,Pace,12.45505138547494,4.3243048454736694,115.4
Abhinandan Singh,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Abhinav Manohar,2024.0,2,9.0,4.5,56.25,16.0,2,0,0.0,0.0,0.0,Anchor,Spin,562500.0,0.0,9.0
Abhinav Manohar,2023.0,9,114.0,19.0,137.35,83.0,9,0,0.0,0.0,0.0,Anchor,Spin,1373499.9999999998,0.0,61.5
Abhinav Manohar,2022.0,8,108.0,18.0,144.0,75.0,8,0,0.0,0.0,0.0,Aggressive,Spin,1440000.0,0.0,77.0
Abhishek Sharma,2024.0,16,484.0,32.27,204.22,237.0,16,42,2.0,25.5,7.29,Aggressive,Spin,28.013333150436896,0.7902051744494127,484.0
Abhishek Sharma,2023.0,11,226.0,20.55,143.95,157.0,11,72,2.0,62.0,10.33,Aggressive,Pace,13.935005469453344,3.0170169488226333,355.0
Abhishek Sharma,2022.0,14,426.0,30.43,133.13,320.0,14,24,0.0,0.0,9.5,Anchor,Pace,14.013536699613688,0.0,378.6666666666667
Abhishek Sharma,2021.0,8,98.0,16.33,130.66,75.0,8,60,4.0,16.0,6.4,Anchor,Spin,20.41530601084358,0.9797857943307146,308.5
Abhishek Sharma,2020.0,8,71.0,14.2,126.78,56.0,8,60,2.0,45.5,9.1,Anchor,Pace,13.931715036098506,3.204202787304315,261.0
Abhishek Sharma,2019.0,3,9.0,4.5,100.0,9.0,3,12,1.0,21.0,10.5,Anchor,Pace,9.523718821725508,4.666562965267438,219.0
Abhishek Sharma,2018.0,3,63.0,63.0,190.9,33.0,3,0,0.0,0.0,0.0,Aggressive,Spin,1909000.0,0.0,196.71428571428572
Abishek Porel,2024.0,14,327.0,32.7,159.51,205.0,14,0,0.0,0.0,0.0,Aggressive,Spin,1595099.9999999998,0.0,327.0
Abishek Porel,2023.0,4,33.0,8.25,106.45,31.0,4,0,0.0,0.0,0.0,Anchor,Spin,1064500.0,0.0,180.0
Adam Zampa,2020.0,0.0,0.0,0.0,0.0,0.0,3,66,2.0,46.0,8.36,Anchor,Spin,0.0,460000.0,0.0
Adam Zampa,2017.0,6.0,5.0,5.0,71.42,7.0,6,119,7.0,23.28,8.21,Anchor,Spin,8.699041424586788,4.6559068818623635,2.5
Adam Zampa,2016.0,5.0,0.0,0.0,0.0,1.0,5,102,12.0,9.58,6.76,Anchor,Spin,0.0,95800.0,1.6666666666666667
Aiden Markram,2024.0,11,220.0,24.44,124.29,177.0,11,12,0.0,0.0,7.5,Anchor,Spin,16.571779042946094,0.0,220.0
Aiden Markram,2023.0,13,248.0,22.55,125.89,197.0,13,49,1.0,70.0,8.57,Anchor,Pace,14.68944353041388,3.1041990944607782,234.0
Aiden Markram,2022.0,14,381.0,47.63,139.05,274.0,14,36,1.0,64.0,10.67,Anchor,Pace,13.03174290775157,1.3436881299850303,283.0
Aiden Markram,2021.0,6,146.0,29.2,122.68,119.0,6,24,0.0,0.0,5.75,Anchor,Spin,21.335281125545645,0.0,248.75
Ajay Mandal,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Ajinkya Rahane,2024.0,13,242.0,20.17,123.47,196.0,13.0,0.0,0.0,0.0,0.0,Anchor,Spin,1234700.0,0.0,242.0
Ajinkya Rahane,2023.0,14,326.0,32.6,172.49,189.0,14.0,0.0,0.0,0.0,0.0,Aggressive,Spin,1724900.0,0.0,284.0
Ajinkya Rahane,2022.0,7,133.0,19.0,103.91,128.0,7.0,0.0,0.0,0.0,0.0,Anchor,Spin,1039099.9999999999,0.0,233.66666666666666
Ajinkya Rahane,2021.0,2,8.0,8.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,Anchor,Spin,1000000.0,0.0,177.25
Ajinkya Rahane,2020.0,9,113.0,14.12,105.6,107.0,9.0,0.0,0.0,0.0,0.0,Anchor,Spin,1056000.0,0.0,164.4
Ajinkya Rahane,2019.0,14,393.0,32.75,137.89,285.0,14.0,0.0,0.0,0.0,0.0,Anchor,Spin,1378899.9999999998,0.0,202.5
Ajinkya Rahane,2018.0,15,370.0,28.46,118.21,313.0,15.0,0.0,0.0,0.0,0.0,Anchor,Spin,1182099.9999999998,0.0,226.42857142857142
Ajinkya Rahane,2017.0,16,382.0,25.46,118.26,323.0,16.0,0.0,0.0,0.0,0.0,Anchor,Spin,1182600.0,0.0,245.875
Ajinkya Rahane,2016.0,14,480.0,43.63,126.64,379.0,14.0,0.0,0.0,0.0,0.0,Anchor,Spin,1266400.0,0.0,271.8888888888889
Ajinkya Rahane,2015.0,14,540.0,49.09,130.75,413.0,14.0,0.0,0.0,0.0,0.0,Anchor,Spin,1307500.0,0.0,298.7
Ajinkya Rahane,2014.0,13,339.0,28.25,116.49,291.0,13.0,0.0,0.0,0.0,0.0,Anchor,Spin,1164900.0,0.0,302.3636363636364
Ajinkya Rahane,2013.0,18,488.0,34.85,106.55,458.0,18.0,0.0,0.0,0.0,0.0,Anchor,Spin,1065500.0,0.0,317.8333333333333
Ajinkya Rahane,2012.0,16,560.0,40.0,129.33,433.0,16.0,0.0,0.0,0.0,0.0,Anchor,Spin,1293300.0,0.0,336.46153846153845
Ajinkya Rahane,2011.0,10,120.0,20.0,122.44,98.0,10.0,0.0,0.0,0.0,0.0,Anchor,Spin,1224400.0,0.0,321.0
Ajinkya Rahane,2009.0,8,144.0,24.0,117.07,123.0,8.0,6.0,1.0,5.0,5.0,Anchor,Spin,23.413531729365413,0.20833246528139465,309.2
Ajinkya Rahane,2008.0,2,4.0,2.0,23.52,17.0,0.0,0.0,0.0,0.0,0.0,Anchor,Spin,235199.99999999997,0.0,290.125
Akash Deep,2024.0,1,2.0,0.0,100.0,2.0,1,21,1.0,55.0,15.71,Anchor,Pace,6.365331856576343,550000.0,2.0
Akash Deep,2023.0,2,17.0,17.0,212.5,8.0,2,30,1.0,59.0,11.8,Aggressive,Pace,18.00832196337319,3.470567820189293,9.5
Akash Deep,2022.0,5,0.0,0.0,0.0,2.0,5,113,5.0,41.0,10.88,Anchor,Pace,0.0,410000.0,6.333333333333333
Akash Madhwal,2024.0,5,4.0,0.0,80.0,5.0,5,109,5.0,41.0,11.28,Anchor,Pace,7.092135708016773,410000.0,4.0
Akash Madhwal,2023.0,8,0.0,0.0,0.0,0.0,8,153,14.0,15.64,8.59,Anchor,Pace,0.0,156400.0,2.0
Akash Singh,2023.0,6.0,0.0,0.0,0.0,0.0,6,114,5.0,37.6,9.89,Anchor,Pace,0.0,376000.0,0.0
Akash Singh,2021.0,0.0,0.0,0.0,0.0,0.0,1,24,0.0,0.0,9.75,Anchor,Pace,0.0,0.0,0.0
Andre Russell,2024.0,14,222.0,31.71,185.0,120.0,15,176,19.0,15.53,10.06,Aggressive,Pace,18.38947922982873,0.4897493227709783,222.0
Andre Russell,2023.0,14,227.0,20.64,145.51,156.0,14,91,7.0,24.57,11.34,Aggressive,Pace,12.831456512729165,1.1904012092964666,224.5
Andre Russell,2022.0,14,335.0,37.22,174.48,192.0,14,169,17.0,16.35,9.87,Aggressive,Pace,17.677632445466614,0.4392787767899603,261.3333333333333
Andre Russell,2021.0,10,183.0,26.14,152.5,120.0,10,114,11.0,17.09,9.89,Aggressive,Pace,15.419459863904308,0.6537847980688674,241.75
Andre Russell,2020.0,10,117.0,13.0,144.44,81.0,10,108,6.0,29.16,9.72,Aggressive,Pace,14.859929424594396,2.2430596687717785,216.8
Andre Russell,2019.0,14,510.0,56.66,204.81,249.0,14,181,11.0,26.09,9.51,Aggressive,Pace,21.53605114562413,0.46046512448795535,265.6666666666667
Andre Russell,2018.0,16,316.0,28.72,184.79,171.0,16,227,13.0,27.3,9.38,Aggressive,Pace,19.700216415603244,0.9505537933363742,272.85714285714283
Andre Russell,2016.0,12,188.0,26.85,164.91,114.0,12,219,15.0,19.4,7.97,Aggressive,Spin,20.691082922422556,0.7225298974677933,262.25
Andre Russell,2015.0,13,326.0,36.22,192.89,169.0,13,244,14.0,23.14,7.96,Aggressive,Spin,24.232107636838734,0.6388717866598932,269.3333333333333
Andre Russell,2014.0,2,2.0,1.0,25.0,8.0,2,30,1.0,52.0,10.4,Anchor,Pace,2.403823040163075,51.99480051994801,242.6
Andre Russell,2013.0,3,11.0,5.5,78.57,14.0,3,42,0.0,0.0,9.71,Anchor,Pace,8.091574752062284,0.0,221.54545454545453
Andre Russell,2012.0,4,47.0,23.5,180.76,26.0,4,96,1.0,161.0,10.06,Aggressive,Pace,17.96801224639914,6.851034676448186,207.0
Andre Siddarth,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Angkrish Raghuvanshi,2024.0,10,163.0,23.29,155.24,105.0,10,0,0.0,0.0,0.0,Aggressive,Spin,1552400.0,0.0,163.0
Aniket Verma,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Anrich Nortje,2024.0,6,4.0,2.0,50.0,8.0,6,132,7.0,42.0,13.36,Anchor,Pace,3.742486957432954,20.998950052497374,4.0
Anrich Nortje,2023.0,10,37.0,12.33,127.59,29.0,10,240,10.0,36.4,9.1,Anchor,Pace,14.020725046977507,2.9521252868995385,20.5
Anrich Nortje,2022.0,6,1.0,0.0,16.67,6.0,6,134,9.0,24.11,9.72,Anchor,Pace,1.7150029320686002,241099.99999999997,14.0
Anrich Nortje,2021.0,8,0.0,0.0,0.0,0.0,8,182,12.0,15.58,6.16,Anchor,Spin,0.0,155800.0,10.5
Anrich Nortje,2020.0,16,7.0,7.0,116.66,6.0,16,366,22.0,23.27,8.39,Anchor,Spin,13.904482664092203,3.324238225168212,9.8
Anshul Kamboj,2024.0,3,2.0,0.0,100.0,2.0,3,60,2.0,57.0,11.4,Anchor,Pace,8.771852878483521,570000.0,2.0
Anuj Rawat,2024.0,5,98.0,24.5,127.27,77.0,5,0,0.0,0.0,0.0,Anchor,Spin,1272700.0,0.0,98.0
Anuj Rawat,2023.0,9,91.0,30.33,128.17,71.0,9,0,0.0,0.0,0.0,Anchor,Spin,1281699.9999999998,0.0,94.5
Anuj Rawat,2022.0,8,129.0,16.13,109.32,118.0,8,0,0.0,0.0,0.0,Anchor,Spin,1093199.9999999998,0.0,106.0
Anuj Rawat,2021.0,2,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,79.5
Anukul Roy,2024.0,3.0,3.0,0.0,100.0,3.0,4,34,0.0,0.0,10.59,Anchor,Pace,9.44278146570854,0.0,3.0
Anukul Roy,2023.0,4.0,23.0,11.5,121.05,19.0,4,48,3.0,21.67,8.13,Anchor,Spin,14.889115755033762,1.8843314405961689,13.0
Anukul Roy,2022.0,2.0,0.0,0.0,0.0,2.0,2,42,1.0,55.0,7.86,Anchor,Spin,0.0,550000.0,8.666666666666666
Anukul Roy,2019.0,0.0,0.0,0.0,0.0,0.0,1,12,1.0,11.0,5.5,Anchor,Spin,0.0,110000.0,6.5
Arjun Tendulkar,2024.0,1,0.0,0.0,0.0,0.0,1,14,0.0,0.0,9.43,Anchor,Pace,0.0,0.0,0.0
Arjun Tendulkar,2023.0,4,13.0,13.0,144.44,9.0,4,59,3.0,30.67,9.36,Aggressive,Pace,15.431459065608275,2.359212621441374,6.5
Arshdeep Singh,2024.0,14,4.0,4.0,133.33,3.0,14,302,19.0,26.58,10.03,Anchor,Pace,13.29298810580154,6.644833879153021,4.0
Arshdeep Singh,2023.0,14,2.0,0.0,100.0,2.0,14,305,17.0,29.0,9.7,Anchor,Pace,10.309172070391028,290000.0,3.0
Arshdeep Singh,2022.0,14,21.0,7.0,72.41,29.0,14,300,10.0,38.5,7.7,Anchor,Spin,9.403773976961338,5.499921429693861,9.0
Arshdeep Singh,2021.0,12,2.0,0.0,66.66,3.0,12,248,18.0,19.0,8.27,Anchor,Spin,8.060362027061341,190000.0,7.25
Arshdeep Singh,2020.0,8,0.0,0.0,0.0,3.0,8,149,9.0,24.22,8.77,Anchor,Pace,0.0,242199.99999999997,5.8
Arshdeep Singh,2019.0,3,0.0,0.0,0.0,0.0,3,60,3.0,36.33,10.9,Anchor,Pace,0.0,363299.99999999994,4.833333333333333
Arshin Kulkarni,2024.0,2,9.0,4.5,112.5,8.0,2,0,0.0,0.0,0.0,Anchor,Spin,1125000.0,0.0,9.0
Aryan Juyal,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Ashok Sharma,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Ashutosh Sharma,2024.0,11,189.0,27.0,167.26,113.0,11,0,0.0,0.0,0.0,Aggressive,Spin,1672599.9999999998,0.0,189.0
Ashwani Kumar,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Atharva Taide,2024.0,2,61.0,30.5,156.41,39.0,2,1,0.0,0.0,24.0,Aggressive,Pace,6.517056178932588,0.0,61.0
Atharva Taide,2023.0,7,186.0,26.57,144.19,129.0,7,0,0.0,0.0,0.0,Aggressive,Spin,1441900.0,0.0,123.5
Avesh Khan,2024.0,15,10.0,0.0,200.0,5.0,16,329,19.0,27.68,9.59,Aggressive,Pace,20.85483988696677,276800.0,10.0
Avesh Khan,2023.0,9,0.0,0.0,0.0,1.0,9,174,8.0,35.38,9.76,Anchor,Pace,0.0,353800.0,5.0
Avesh Khan,2022.0,13,22.0,22.0,169.23,13.0,13,286,18.0,23.11,8.73,Aggressive,Pace,19.3846576786062,1.0504497706828606,10.666666666666666
Avesh Khan,2021.0,16,5.0,0.0,166.66,3.0,16,366,24.0,18.75,7.37,Aggressive,Spin,22.61299032577577,187500.0,9.25
Avesh Khan,2020.0,1,0.0,0.0,0.0,0.0,1,24,0.0,0.0,10.5,Anchor,Pace,0.0,0.0,7.4
Avesh Khan,2019.0,1,4.0,0.0,133.33,3.0,1,18,0.0,0.0,10.0,Anchor,Pace,13.332866671333289,0.0,6.833333333333333
Avesh Khan,2018.0,6,0.0,0.0,0.0,0.0,6,114,4.0,51.0,10.73,Anchor,Pace,0.0,510000.0,5.857142857142857
Avesh Khan,2017.0,1,0.0,0.0,0.0,0.0,1,24,1.0,23.0,5.75,Anchor,Spin,0.0,230000.0,5.125
Axar Patel,2024.0,14,235.0,29.38,131.28,179.0,14,264,11.0,30.64,7.66,Anchor,Spin,17.13815746530724,1.042882767587585,235.0
Axar Patel,2023.0,14,283.0,28.3,139.41,203.0,14,282,11.0,30.73,7.19,Anchor,Spin,19.389160095130805,1.0858618874138255,259.0
Axar Patel,2022.0,13,182.0,45.5,151.67,120.0,13,258,6.0,53.5,7.47,Aggressive,Spin,20.30361039343516,1.1758215916008974,233.33333333333334
Axar Patel,2021.0,12,40.0,8.0,86.95,46.0,12,276,15.0,20.4,6.65,Anchor,Spin,13.07499135351348,2.5499681253984323,185.0
Axar Patel,2020.0,15,117.0,14.62,137.64,85.0,15,306,9.0,36.33,6.41,Anchor,Spin,21.472363925679783,2.4849351235627664,171.4
Axar Patel,2019.0,14,110.0,18.33,125.0,88.0,14,306,10.0,36.4,7.13,Anchor,Spin,17.53131092130545,1.9858047692047507,161.16666666666666
Axar Patel,2018.0,9,80.0,13.33,115.94,69.0,9,156,3.0,72.66,8.38,Anchor,Spin,13.83515709836398,5.450821824292391,149.57142857142858
Axar Patel,2017.0,14,227.0,28.37,140.12,162.0,14,288,15.0,24.13,7.54,Aggressive,Spin,18.58330791368815,0.850543353742144,159.25
Axar Patel,2016.0,14,111.0,15.85,144.15,77.0,14,287,13.0,29.84,8.11,Aggressive,Spin,17.774133487873147,1.8826379644292466,153.88888888888889
Axar Patel,2015.0,14,206.0,22.88,118.39,174.0,14,280,13.0,30.15,8.4,Anchor,Spin,14.093879834763872,1.3177389958959969,159.1
Axar Patel,2014.0,17,62.0,10.33,103.33,60.0,17,396,17.0,23.82,6.13,Anchor,Spin,16.856168741129835,2.3058828084916896,150.27272727272728
Ayush Badoni,2024.0,14,235.0,29.38,137.43,171.0,14,12,0.0,0.0,12.5,Anchor,Pace,10.994312045503637,0.0,235.0
Ayush Badoni,2023.0,15,238.0,23.8,138.37,172.0,15,1,0.0,0.0,0.0,Anchor,Spin,1383700.0,0.0,236.5
Ayush Badoni,2022.0,13,161.0,20.13,123.85,130.0,13,12,2.0,5.5,5.5,Anchor,Spin,22.517772404138107,0.2732226864248066,211.33333333333334
Azmatullah Omarzai,2024.0,7,42.0,10.5,127.27,33.0,7,126,4.0,46.5,8.86,Anchor,Pace,14.364397693028296,4.428529252102361,42.0
B. Sai Sudharsan,2024.0,12,527.0,47.91,141.29,373.0,12,0,0.0,0.0,0.0,Aggressive,Spin,1412899.9999999998,0.0,527.0
B. Sai Sudharsan,2023.0,8,362.0,51.71,141.41,256.0,8,0,0.0,0.0,0.0,Aggressive,Spin,1414100.0,0.0,444.5
B. Sai Sudharsan,2022.0,5,145.0,36.25,127.19,114.0,5,0,0.0,0.0,0.0,Anchor,Spin,1271900.0,0.0,344.6666666666667
Bevon-John Jacobs,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Bhuvneshwar Kumar,2024.0,16,23.0,7.67,79.31,29.0,16,342,11.0,48.45,9.35,Anchor,Pace,8.48226222179442,6.316736418038879,23.0
Bhuvneshwar Kumar,2023.0,14,42.0,14.0,89.36,47.0,14,306,16.0,26.56,8.33,Anchor,Spin,10.727362216540017,1.8971293062192411,32.5
Bhuvneshwar Kumar,2022.0,14,24.0,8.0,92.31,26.0,14,313,12.0,31.92,7.34,Anchor,Spin,12.576122941104346,3.98995012562343,29.666666666666668
Bhuvneshwar Kumar,2021.0,11,34.0,34.0,113.33,30.0,11,252,6.0,55.83,7.97,Anchor,Spin,14.21939498877053,1.642053993958841,30.75
Bhuvneshwar Kumar,2020.0,4,0.0,0.0,0.0,2.0,4,85,3.0,33.0,6.98,Anchor,Spin,0.0,330000.0,24.6
Bhuvneshwar Kumar,2019.0,15,12.0,4.0,63.15,19.0,15,354,13.0,35.46,7.81,Anchor,Spin,8.08568392210087,8.864778380540487,22.5
Bhuvneshwar Kumar,2018.0,12,13.0,6.5,81.25,16.0,12,277,9.0,39.33,7.66,Anchor,Spin,10.606911136930327,6.050676143443947,21.142857142857142
Bhuvneshwar Kumar,2017.0,14,4.0,4.0,100.0,4.0,14,314,26.0,14.19,7.05,Anchor,Spin,14.184195968851506,3.5474113147171322,19.0
Bhuvneshwar Kumar,2016.0,17,43.0,7.16,159.25,27.0,17,396,23.0,21.3,7.42,Aggressive,Spin,21.461974905998574,2.974818787447103,21.666666666666668
Bhuvneshwar Kumar,2015.0,14,17.0,17.0,170.0,10.0,14,310,18.0,22.61,7.87,Aggressive,Spin,21.60074204902098,1.3299921765166087,21.2
Bhuvneshwar Kumar,2014.0,14,1.0,1.0,25.0,4.0,14,319,20.0,17.7,6.65,Anchor,Spin,3.7593419647824846,17.6982301769823,19.363636363636363
Bhuvneshwar Kumar,2013.0,16,52.0,7.42,73.23,71.0,16,342,13.0,28.53,6.5,Anchor,Spin,11.265980523376564,3.844961658198677,22.083333333333332
Bhuvneshwar Kumar,2012.0,11,40.0,13.33,100.0,40.0,11,234,8.0,35.12,7.2,Anchor,Spin,13.888695990333467,2.6346388999332335,23.46153846153846
Bhuvneshwar Kumar,2011.0,4,1.0,0.0,0.0,1.0,4,66,3.0,22.33,6.09,Anchor,Spin,0.0,223299.99999999997,21.857142857142858
Corbin Bosch,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Darshan Nalkande,2024.0,3,12.0,12.0,109.09,11.0,3,29,3.0,15.0,9.31,Anchor,Pace,11.717382197828165,1.2499895834201382,12.0
Darshan Nalkande,2023.0,1,0.0,0.0,0.0,1.0,1,24,1.0,44.0,11.0,Anchor,Pace,0.0,440000.0,6.0
Darshan Nalkande,2022.0,2,0.0,0.0,0.0,0.0,2,31,2.0,29.5,11.42,Anchor,Pace,0.0,295000.0,4.0
David Miller,2024.0,9,210.0,35.0,151.08,139.0,9,0,0.0,0.0,0.0,Aggressive,Spin,1510800.0,0.0,210.0
David Miller,2023.0,16,259.0,32.38,145.51,178.0,16,0,0.0,0.0,0.0,Aggressive,Spin,1455099.9999999998,0.0,234.5
David Miller,2022.0,16,481.0,68.71,142.73,337.0,16,0,0.0,0.0,0.0,Aggressive,Spin,1427299.9999999998,0.0,316.6666666666667
David Miller,2021.0,9,124.0,24.8,109.73,113.0,9,0,0.0,0.0,0.0,Anchor,Spin,1097300.0,0.0,268.5
David Miller,2020.0,1,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,214.8
David Miller,2019.0,10,213.0,26.62,129.87,164.0,10,0,0.0,0.0,0.0,Anchor,Spin,1298700.0,0.0,214.5
David Miller,2018.0,3,74.0,37.0,115.62,64.0,3,0,0.0,0.0,0.0,Anchor,Spin,1156200.0,0.0,194.42857142857142
David Miller,2017.0,5,83.0,27.66,103.75,80.0,5,0,0.0,0.0,0.0,Anchor,Spin,1037500.0,0.0,180.5
David Miller,2016.0,14,161.0,16.1,122.9,131.0,14,0,0.0,0.0,0.0,Anchor,Spin,1229000.0,0.0,178.33333333333334
David Miller,2015.0,13,357.0,32.45,134.21,266.0,13,0,0.0,0.0,0.0,Anchor,Spin,1342100.0,0.0,196.2
David Miller,2014.0,16,446.0,44.6,149.16,299.0,16,0,0.0,0.0,0.0,Aggressive,Spin,1491600.0,0.0,218.9090909090909
David Miller,2013.0,12,418.0,59.71,164.56,254.0,12,0,0.0,0.0,0.0,Aggressive,Spin,1645600.0,0.0,235.5
David Miller,2012.0,6,98.0,32.66,130.66,75.0,6,0,0.0,0.0,0.0,Anchor,Spin,1306600.0,0.0,224.92307692307693
Deepak Chahar,2024.0,8,0.0,0.0,0.0,0.0,8,141,5.0,40.4,8.6,Anchor,Pace,0.0,403999.99999999994,0.0
Deepak Chahar,2023.0,10,1.0,0.0,50.0,2.0,10,204,13.0,22.85,8.74,Anchor,Pace,5.720758343726044,228500.0,0.5
Deepak Chahar,2021.0,15,1.0,0.0,100.0,1.0,15,324,14.0,32.21,8.35,Anchor,Spin,11.975904480185866,322100.0,0.6666666666666666
Deepak Chahar,2020.0,14,7.0,7.0,58.33,12.0,14,312,12.0,33.0,7.61,Anchor,Spin,7.664813865783629,4.714218368309024,2.25
Deepak Chahar,2019.0,17,7.0,3.5,77.77,9.0,17,387,22.0,21.9,7.47,Anchor,Spin,10.41083787365631,6.256964086740378,3.2
Deepak Chahar,2018.0,12,50.0,16.66,172.41,29.0,12,229,10.0,27.8,7.28,Aggressive,Spin,23.68236700045329,1.6686574510357082,11.0
Deepak Chahar,2017.0,3,14.0,14.0,233.33,6.0,3,42,1.0,74.0,10.57,Aggressive,Pace,22.074530988353942,5.285676530881922,11.428571428571429
Deepak Chahar,2016.0,2,0.0,0.0,0.0,0.0,2,30,0.0,0.0,8.2,Anchor,Spin,0.0,0.0,10.0
Deepak Hooda,2024.0,11,145.0,18.13,138.1,105.0,11,18,0.0,0.0,7.33,Anchor,Spin,18.840124964188757,0.0,145.0
Deepak Hooda,2023.0,12,84.0,7.64,93.33,90.0,12,6,0.0,0.0,8.0,Anchor,Spin,11.666104173697828,0.0,114.5
Deepak Hooda,2022.0,15,451.0,32.21,136.67,330.0,15,24,1.0,43.0,10.75,Anchor,Pace,12.713370108185039,1.3349849891804122,226.66666666666666
Deepak Hooda,2021.0,12,160.0,16.0,130.08,123.0,12,96,2.0,68.0,8.5,Anchor,Spin,15.303349372360326,4.249973437666014,210.0
Deepak Hooda,2020.0,7,101.0,101.0,142.25,71.0,7,6,0.0,0.0,9.0,Aggressive,Pace,15.805379940222887,0.0,188.2
Deepak Hooda,2019.0,11,64.0,10.66,101.58,63.0,11,12,1.0,21.0,10.5,Anchor,Pace,9.67419357910877,1.9699627583230928,167.5
Deepak Hooda,2018.0,9,87.0,21.75,107.4,81.0,9,18,0.0,0.0,8.0,Anchor,Spin,13.42483218959763,0.0,156.0
Deepak Hooda,2017.0,10,78.0,26.0,150.0,52.0,10,24,2.0,21.0,10.5,Aggressive,Pace,14.28557823258826,0.80768920119538,146.25
Deepak Hooda,2016.0,17,144.0,10.28,119.0,121.0,17,78,3.0,32.33,7.46,Anchor,Spin,15.95152879988204,3.144911041721384,146.0
Deepak Hooda,2015.0,14,151.0,16.77,158.94,95.0,14,91,1.0,129.0,8.5,Aggressive,Spin,18.698603545840637,7.6922618231256825,146.5
Devdutt Padikkal,2024.0,7,38.0,5.43,71.7,53.0,7,0,0.0,0.0,0.0,Anchor,Spin,717000.0,0.0,38.0
Devdutt Padikkal,2023.0,11,261.0,26.1,130.5,200.0,11,0,0.0,0.0,0.0,Anchor,Spin,1305000.0,0.0,149.5
Devdutt Padikkal,2022.0,17,376.0,22.12,122.88,306.0,17,0,0.0,0.0,0.0,Anchor,Spin,1228800.0,0.0,225.0
Devdutt Padikkal,2021.0,14,411.0,31.61,125.3,328.0,14,0,0.0,0.0,0.0,Anchor,Spin,1253000.0,0.0,271.5
Devdutt Padikkal,2020.0,15,473.0,31.53,124.8,379.0,15,0,0.0,0.0,0.0,Anchor,Spin,1248000.0,0.0,311.8
Devon Conway,2023.0,16,672.0,51.69,139.71,481.0,16,0,0.0,0.0,0.0,Anchor,Spin,1397100.0,0.0,672.0
Devon Conway,2022.0,7,252.0,42.0,145.66,173.0,7,0,0.0,0.0,0.0,Aggressive,Spin,1456600.0,0.0,462.0
Dhruv Jurel,2024.0,14,195.0,24.38,138.3,141.0,14,0,0.0,0.0,0.0,Anchor,Spin,1383000.0,0.0,195.0
Dhruv Jurel,2023.0,13,152.0,21.71,172.73,88.0,13,0,0.0,0.0,0.0,Aggressive,Spin,1727299.9999999998,0.0,173.5
Digvesh Singh,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Donovan Ferreira,2024.0,2,8.0,4.0,72.73,11.0,2,0,0.0,0.0,0.0,Anchor,Spin,727300.0,0.0,8.0
Dushmantha Chameera,2024.0,1,0.0,0.0,0.0,0.0,1,18,0.0,0.0,16.0,Anchor,Pace,0.0,0.0,0.0
Dushmantha Chameera,2022.0,12,43.0,10.75,153.57,28.0,12,264,9.0,42.67,8.73,Aggressive,Pace,17.5908637930837,3.9692654021823057,21.5
